Country Name,"Country Code","Series Name","Series Code","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]"
China,"CHN","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","41.8917230168991","42.9412572373492","42.90644691094","44.4479517355594","44.2020234627772","44.323380294491","45.5007483857106","46.9180680432102","48.0900762403245","50.4747987240579"
China,"CHN","Surface area (sq. km)","AG.SRF.TOTL.K2","9562911.4","9562910.8","9562910.8","9562911","9562911","9562911","9562911","9562911","9562911","9562911"
China,"CHN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","9.13140240176498","9.84698036783904","10.1809272057577","10.3956013354774","10.2923722076604","10.3940977870316","..","..","..",".."
China,"CHN","Terrestrial and marine protected areas (% of total territorial area)","ER.PTD.TOTL.ZS","..","..","..","..","..","..","..","..","15.61",".."
China,"CHN","Time required to start a business (days)","IC.REG.DURS","..","..","..","..","..","..","..","34.4","31.4","31.4"
China,"CHN","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","2.66474460156872","2.36905262217525","2.06687291950825","2.9027695247256","3.37342036305457","3.46521707998301","3.15875530245829","1.5003273402605","1.8758145462456",".."
China,"CHN","Urban population growth (annual %)","SP.URB.GROW","3.67472809325703","3.51125555182775","3.43395768889026","3.33810246782671","3.25536549409244","3.1787402987715","3.05612962906583","2.9286985093024","2.81543653576473","2.69683753591"
France,"FRA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","10.1526","9.998","9.9014","9.8048","9.7082","9.6116","9.515","9.2816","9.0482",".."
France,"FRA","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","1.69795972474964","1.80029894305141","1.68671278061544","1.4645220405746","1.78191675430404","1.84071569690803","1.81899703755104","1.62716000986349","1.73089809274251","1.7362583821625"
France,"FRA","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","..","15.77","..","..","..","..","16.555","..","16.555",".."
France,"FRA","Births attended by skilled health staff (% of total)","SH.STA.BRTC.ZS","..","..","..","..","..","..","..","..","..",".."
France,"FRA","Cash surplus/deficit (% of GDP)","GC.BAL.CASH.GD.ZS","-3.68466390045255","-3.65872162823089","-4.22652101991633","-8.44362473232571","-6.64008664580749","-4.93424947700269","-4.48293545204461","-3.62996251990303","-3.77697192289241",".."
France,"FRA","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","5.99589372288961","5.85654740768939","5.77452192225583","5.51140538887853","5.49670665548453","5.18504342392799","..","..","..",".."
France,"FRA","Contraceptive prevalence, any methods (% of women ages 15-49)","SP.DYN.CONU.ZS","..","..","76.4","..","..","..","..","..","..",".."
France,"FRA","Domestic credit provided by financial sector (% of GDP)","FS.AST.DOMS.GD.ZS","126.66777102274","137.277236119177","142.990004258837","140.381904851788","143.618378158211","145.814321871097","147.806370029838","143.94498821892","147.965414413193",".."
France,"FRA","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","7543.04653832071","7519.06208033591","7646.21477999453","7340.66912406013","7737.01752575125","7233.68410304454","7364.40064764143","7373.98115448718","..",".."
France,"FRA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","4196.23764503301","4120.30582120043","4116.33011515808","3919.2199538585","4024.25239643184","3853.84945996173","3844.55455919064","3839.85699287382","3641.11052494333",".."
France,"FRA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","27.1758467614219","27.1283927901443","27.3862264198211","24.0716301094833","26.0432298330582","27.8034986917783","28.5218136314173","28.6080739163487","29.0491824188996","29.9923384491244"
France,"FRA","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","..","..","..","..","..","..","..","..","..",".."
France,"FRA","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN","2","1.98","2.01","2","2.03","2.01","2.01","1.99","1.99",".."
France,"FRA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","78945704919.8979","83780962091.2732","67999194663.2054","18380195792.767","38899924637.7217","44191741839.755","41496627563.1276","33551369023.4264","7956554269.50849","42882616377.1448"
France,"FRA","Forest area (sq. km)","AG.LND.FRST.K2","159736","160862","161988","163114","164240","165370","166500","167630","168760","169890"
France,"FRA","GDP at market prices (current US$)","NY.GDP.MKTP.CD","2325011918203.49","2663112510265.54","2923465651091.26","2693827452070.02","2646994701986.75","2862502085070.89","2681416108537.39","2808511203185.39","2829192039171.84","2421682377730.95"
France,"FRA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","2.37494689958575","2.36149887323958","0.195294765594184","-2.94134105462597","1.96565737478667","2.07922917455807","0.18269303354748","0.576241546834495","0.259494108111838","1.155966988731"
France,"FRA","GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","37960","40250","43510","43760","43790","44220","43020","43500","42820","40580"
France,"FRA","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","32920","34740","35890","35420","36620","38180","37990","39790","39980","40470"
France,"FRA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","2414820235743.29","2576641530195.57","2800864274295.72","2831553136534.84","2847703239049.35","2889303973491.92","2824712664039.76","2869541897786.15","2847393949546.1","2711407786678.71"
France,"FRA","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2094160404445","2224096884728.23","2310555303041.47","2291855027596.59","2381562720431.26","2495100291826.95","2494655390871.32","2625346384714.5","2658262696969","2703839025148.22"
France,"FRA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","23.1735632264536","24.1112830027703","24.0879324598542","21.3046095005872","21.9112415879861","23.2105916425321","22.6469611568003","22.3075599360077","22.5902706231192","22.3362372122396"
France,"FRA","Gross enrollment ratio, primary, both sexes (%)","SE.PRM.ENRR","109.14997","109.76013","109.7228","109.07773","108.26262","107.72102","106.23007","105.64331","..",".."
France,"FRA","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","0.99482","0.99483","0.99432","0.99558","0.99862","1.00112","1.00049","1.00193","..",".."
France,"FRA","Gross enrolment ratio, secondary, both sexes (%)","SE.SEC.ENRR","112.07455","111.83735","111.62556","111.17852","111.3269","111.22241","111.66532","110.94065","..",".."
France,"FRA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","21.4624230029354","18.4780460196889","19.9704506506102","22.6407050145346","24.9152792696761","23.714629204375","25.3667828016942","25.8966650307893","26.0927856598234","28.4542083869619"
France,"FRA","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","89","90","89","89","89","89","90","89","90",".."
France,"FRA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","28.0113982496856","28.4193105716797","29.1376105418744","25.4962179289815","27.9252091963847","30.3655056806152","30.6785712403249","30.4907302000325","31.0433215518871","31.3679371652079"
France,"FRA","Improved sanitation facilities (% of population with access)","SH.STA.ACSN","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7","98.7"
France,"FRA","Improved water source (% of population with access)","SH.H2O.SAFE.ZS","100","100","100","100","100","100","100","100","100","100"
France,"FRA","Income share held by lowest 20%","SI.DST.FRST.20","8.31","7.94","7.86","..","7.64","7.77","7.8","..","..",".."
France,"FRA","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","21.2517022379156","21.0627763233897","20.6752863564877","20.0431671423078","19.601917176296","19.8321923029925","19.6915850436361","19.8390016797442","19.569530812051","19.5041606298001"
France,"FRA","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","2.16119809814923","2.56390634269327","2.37911910882363","0.0966244242143262","1.07982549920914","0.943611724118327","1.15764891531541","0.776636467932931","0.551883206296822","1.22996619574565"
France,"FRA","Internet users (per 100 people)","IT.NET.USER.P2","46.87","66.09","70.68","71.58","77.28","77.8199989926706","81.44","81.9198","83.75",".."
France,"FRA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","80.8121951219512","81.1121951219512","81.2146341463415","81.4146341463415","81.6634146341463","82.1146341463415","81.9682926829268","82.219512195122","82.3731707317073",".."
France,"FRA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","44.6357780126793","44.702331966822","45.5977664226599","38.8166725957136","42.8726526105502","45.9912770198958","46.3607141630128","44.9501537297826","44.4322564302835","44.5375654903422"
France,"FRA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.3448860849516","2.2754629510657","2.25783500764085","2.48301072141193","2.33417280424482","2.25665813943099","2.23893577596555","2.22242603259369","2.24847112404564","2.09994271010074"
France,"FRA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","83.5343202408839","88.9845999116843","92.6771821238358","92.0965957461289","91.3873297259601","94.0767742977773","97.3777528746261","98.4954724808714","101.212415676367",".."
France,"FRA","Mortality rate, under-5 (per 1,000)","SH.DYN.MORT","4.5","4.4","4.3","4.3","4.3","4.3","4.3","4.4","4.4","4.3"
France,"FRA","Net barter terms of trade index (2000 = 100)","TT.PRI.MRCH.XD.WD","95.2873883929","95.5","93.2520325203","95.7717041801","92.5","89.5325389551","88.8486842105","88.7642669008","89.0589016829",".."
France,"FRA","Net migration","SM.POP.NETM","..","480787","..","..","..","..","331555","..","..",".."
France,"FRA","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","..","..","..","..","..","..","..","..","..",".."
France,"FRA","Overall level of statistical capacity (scale 0 - 100)","IQ.SCI.OVRL","..","..","..","..","..","..","..","..","..",".."
France,"FRA","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","15528852904.7558","17589390548.438","20085329314.1479","19649124829.9169","19903168862.0187","22927275763.6049","22674444517.7699","24406333512.1191","25194757666.7853",".."
France,"FRA","Population density (people per sq. km of land area)","EN.POP.DNST","116.19154205232","116.9126609881","117.567650491182","118.174078680393","118.75934742867","119.335112143576","119.913196885826","120.484437236671","121.441128503517","122.011744895965"
France,"FRA","Population growth (annual %)","SP.POP.GROW","0.697191228293622","0.618711483332989","0.558857430490895","0.51448636522879","0.494037458783112","0.483644884690839","0.483982304297933","0.474516613147779","0.790901326087468","0.468770345078223"
France,"FRA","Population, total","SP.POP.TOTL","63621376","64016229","64374990","64707044","65027512","65342776","65659790","65972097","66495940","66808385"
France,"FRA","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","..","..","..","..","..","..","..","..","..",".."
France,"FRA","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","..","..","..","..","..","..","..","..","..",".."
France,"FRA","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","..","..","..","..","..","..","..","..","..",".."
France,"FRA","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","..","..","..","..","..","..","..","..","..",".."
France,"FRA","Primary completion rate, both sexes (%)","SE.PRM.CMPT.ZS","..","..","..","..","..","..","..","..","..",".."
France,"FRA","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","42.865620550088","42.3705011641234","42.3778540471478","41.7455339483872","43.2405406906545","42.9899421352276","43.9851221579651","44.9182770312435","45.4099830757969",".."
France,"FRA","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","77.0503380373347","77.1369247335588","77.6380008628968","78.4923108171176","78.6161660693999","78.3270920000995","78.4894179188129","78.5338383103923","78.6995710952064","78.7595809880374"
France,"FRA","Surface area (sq. km)","AG.SRF.TOTL.K2","549086","549086","549087","549087","549087","549087","549091","549087","549087","549087"
France,"FRA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","22.5073343452401","22.0974779895871","21.995941578776","20.6806851100326","21.9168958824227","21.8230219823978","22.5737435245761","23.2633780497491","23.3182598974231",".."
France,"FRA","Terrestrial and marine protected areas (% of total territorial area)","ER.PTD.TOTL.ZS","..","..","..","..","..","..","..","..","25.73",".."
France,"FRA","Time required to start a business (days)","IC.REG.DURS","7","7","6.5","6.5","6.5","6.5","6.5","6.5","4.5","4"
France,"FRA","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","..","..","..","..","..","..","..","..","..",".."
France,"FRA","Urban population growth (annual %)","SP.URB.GROW","1.01691847691652","0.933554508406443","0.871427828825695","0.824803548969665","0.79956370185802","0.788241829993197","0.783847098964326","0.772221092997676","1.08646137357383","0.759686266319713"
Germany,"DEU","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","10.2908","9.771","9.422","9.073","8.724","8.375","8.026","7.4932","6.9604",".."
Germany,"DEU","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","0.78019484778556","0.825476704284148","0.894490088581204","0.736124274884969","0.71930206164031","0.82233766790029","0.771841365267139","0.78995293394196","0.682515659012844","0.549457814907023"
Germany,"DEU","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","..","30.1869158878505","..","..","..","..","30.8785046728972","..","30.8785046728972",".."
Germany,"DEU","Births attended by skilled health staff (% of total)","SH.STA.BRTC.ZS","100","..","..","..","..","..","..","..","..",".."
Germany,"DEU","Cash surplus/deficit (% of GDP)","GC.BAL.CASH.GD.ZS","-1.79517393736551","-0.823203624339993","-0.912778031181931","-2.7581006857756","-3.06175050192631","-0.47434076178638","0.0814923444385559","-0.054700406264845","0.409582768850857",".."
Germany,"DEU","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","9.78247110937081","9.48902053198602","9.52565876277067","8.80395483853709","9.17981683831858","8.91783284592949","..","..","..",".."
Germany,"DEU","Contraceptive prevalence, any methods (% of women ages 15-49)","SP.DYN.CONU.ZS","..","..","..","..","..","..","..","..","..",".."
Germany,"DEU","Domestic credit provided by financial sector (% of GDP)","FS.AST.DOMS.GD.ZS","127.361704794735","120.480139103862","122.282823393475","128.450989318289","164.797562847376","161.966764331587","157.118619457976","137.149339553747","140.560183835412",".."
Germany,"DEU","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","7212.43744768757","7229.08991294766","7187.76400909623","6817.15839823657","7264.32259073555","7145.72895001548","7270.15252302734","7019.01469198287","..",".."
Germany,"DEU","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","4204.79843201791","3985.80810151686","4036.82765105003","3790.46996808039","3997.04691775541","3797.77835489281","3876.94810409338","3867.62236010767","3749.10605377705",".."
Germany,"DEU","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","41.1903478533375","43.0099115480875","43.4598749287594","37.8022013754532","42.2503740223096","44.8181730740774","45.9886890803888","45.4881559262909","45.72517277451","46.9189662579728"
Germany,"DEU","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","..","..","..","..","..","..","..","..","..",".."
Germany,"DEU","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN","1.33","1.37","1.38","1.36","1.39","1.36","1.38","1.39","1.39",".."
Germany,"DEU","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","87441737295.5494","50845049518.8357","30926055579.1302","56668665257.6315","86053684912.306","97480731019.8159","65464274951.493","62712000388.4761","9444773927.54354","46227109664.0211"
Germany,"DEU","Forest area (sq. km)","AG.LND.FRST.K2","113890","113940","113990","114040","114090","114110","114130","114150","114170","114190"
Germany,"DEU","GDP at market prices (current US$)","NY.GDP.MKTP.CD","3002446368084.31","3439953462907.2","3752365607148.09","3418005001389.27","3417298013245.03","3757464553794.83","3539615377794.51","3745317149399.13","3868291231823.77","3355772429854.72"
Germany,"DEU","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","3.70015957205484","3.26053529682157","1.08231540391905","-5.61886043465857","4.07993330487069","3.66000015503516","0.405170675144007","0.29784758571904","1.59977039232734","1.68772378120711"
Germany,"DEU","GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","38370","40700","43870","43810","44790","46480","46680","46390","47500","45790"
Germany,"DEU","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","35290","37320","38810","37950","40420","43210","44640","45140","47380","48260"
Germany,"DEU","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","3160529440839.76","3348290968232.04","3601764829828.02","3588451628670.96","3662524189694.67","3801607013049.31","3754154486121.67","3809927486909.57","3847033886622.6","3727755933375.26"
Germany,"DEU","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","2906891355536.34","3070076637669.71","3186644259663.33","3107921784134.19","3305460452832.75","3534151280736.79","3590008999181.55","3707775040364.34","3836590841225.91","3929324752332.1"
Germany,"DEU","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","19.7726104669383","20.7493146269939","20.8600404412626","18.0674557367454","19.625396308613","21.0775326289621","19.2605431854976","19.3834062435746","19.3116114760002","18.7746125119799"
Germany,"DEU","Gross enrollment ratio, primary, both sexes (%)","SE.PRM.ENRR","105.582","105.95888","105.0135","104.21708","103.68799","103.10575","103.0903","103.0388","..",".."
Germany,"DEU","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","0.97816","0.97994","0.97844","0.96148","0.96314","0.96265","0.96055","0.96071","..",".."
Germany,"DEU","Gross enrolment ratio, secondary, both sexes (%)","SE.SEC.ENRR","103.1979","102.51079","103.58659","103.32618","103.9837","103.64331","102.88388","102.4777","..",".."
Germany,"DEU","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","17.1358988126545","13.994891161286","13.3047185085267","15.2587406087745","15.250990451373","14.9635385637821","15.9764857498027","16.0800683207586","16.0024056209854","16.6623748803635"
Germany,"DEU","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","96","97","97","97","97","97","97","97","97",".."
Germany,"DEU","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","35.8918207458477","36.3606196010711","37.4850297063715","32.8628448794446","37.0527042006775","39.929562875492","39.9005394103512","39.4825618082685","38.9897621456622","39.1124624078786"
Germany,"DEU","Improved sanitation facilities (% of population with access)","SH.STA.ACSN","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2"
Germany,"DEU","Improved water source (% of population with access)","SH.H2O.SAFE.ZS","100","100","100","100","100","100","100","100","100","100"
Germany,"DEU","Income share held by lowest 20%","SI.DST.FRST.20","7.39","7.75","8.11","8.1","8.01","8.37","..","..","..",".."
Germany,"DEU","Industry, value added (% of GDP)","NV.IND.TOTL.ZS","30.1241309356426","30.5315827643542","30.0631979051185","27.8077197001136","30.1625321155449","30.5668516415041","30.7989511619639","30.3073090355794","30.3280100949643","30.4203633275568"
Germany,"DEU","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","0.304045355331681","1.69738727073032","0.838791683041933","1.75699419961073","0.75770440762841","1.07047690808513","1.50282478488741","2.09024073135369","1.73427362778766","2.05884663397065"
Germany,"DEU","Internet users (per 100 people)","IT.NET.USER.P2","72.16","75.16","78","79","82","81.26999953602","82.3499984738392","84.17","86.19",".."
Germany,"DEU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","79.1317073170732","79.5341463414634","79.7365853658537","79.8365853658537","79.9878048780488","80.7414634146342","80.8926829268293","80.8439024390244","80.8439024390244",".."
Germany,"DEU","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","67.1049631583677","69.0764219769683","70.122123180444","59.8708243637299","67.7066384754974","72.6248862396166","72.210233973856","70.122231274362","69.8408934602439","70.9074784639975"
Germany,"DEU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.26877676799331","1.23705351281021","1.28131660511996","1.38890695368007","1.35365069029402","1.28111219627689","1.31287978336467","1.2263455307322","1.19180971652976","1.17376648269936"
Germany,"DEU","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","102.282888829324","115.140360843206","126.55750743066","126.228057746668","106.48369587659","109.659567482399","111.594039820304","120.921165091394","120.420185505886",".."
Germany,"DEU","Mortality rate, under-5 (per 1,000)","SH.DYN.MORT","4.6","4.5","4.4","4.3","4.2","4.1","4","3.9","3.8","3.7"
Germany,"DEU","Net barter terms of trade index (2000 = 100)","TT.PRI.MRCH.XD.WD","95.3863770686","95.5091147339","93.2525561808","98.863190521","96.412037037","93.2991022619","92.4055244458","94.2483916816","96.6747401352",".."
Germany,"DEU","Net migration","SM.POP.NETM","..","31640","..","..","..","..","1249998","..","..",".."
Germany,"DEU","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","..","..","..","..","..","..","..","..","..",".."
Germany,"DEU","Overall level of statistical capacity (scale 0 - 100)","IQ.SCI.OVRL","..","..","..","..","..","..","..","..","..",".."
Germany,"DEU","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","7482286879.92493","9769923180.83899","10973972374.9409","12333262473.3282","12791629121.2825","16608968647.8818","15898416501.5734","16343359194.233","17051120248.9798","15362079257.6611"
Germany,"DEU","Population density (people per sq. km of land area)","EN.POP.DNST","236.225197866483","235.943361918146","235.522178240542","234.939637417171","234.606908225034","234.673149529493","230.750625466231","235.647997360418","232.347793653526","233.583362024445"
Germany,"DEU","Population growth (annual %)","SP.POP.GROW","-0.112797497644931","-0.133718572600486","-0.190142844695674","-0.253383410163402","-0.153198446937304","0.0253621280208064","-1.69134895621081","2.10015710103447","-1.41037952718465","0.530366450974923"
Germany,"DEU","Population, total","SP.POP.TOTL","82376451","82266372","82110097","81902307","81776930","81797673","80425823","82132753","80982500","81413145"
Germany,"DEU","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","..","..","..","..","..","..","..","..","..",".."
Germany,"DEU","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","..","..","..","..","..","..","..","..","..",".."
Germany,"DEU","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","..","..","..","..","..","..","..","..","..",".."
Germany,"DEU","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","..","..","..","..","..","..","..","..","..",".."
Germany,"DEU","Primary completion rate, both sexes (%)","SE.PRM.CMPT.ZS","99.94367","104.79879","103.04048","103.27006","102.70687","102.16532","100.10147","100.6941","..",".."
Germany,"DEU","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","27.7658414290191","27.449815575972","27.6668982800753","28.6864503227275","27.8483058533522","28.2255319778626","28.458760154781","28.429818279791","28.6269271003035",".."
Germany,"DEU","Services, etc., value added (% of GDP)","NV.SRV.TETC.ZS","69.0956742165719","68.6429405313617","69.0423120063003","71.4561560250014","69.1181658228148","68.6108106905956","68.429207472769","68.9027380304786","68.9894742460228","69.0301788575362"
Germany,"DEU","Surface area (sq. km)","AG.SRF.TOTL.K2","357100","357100","357110","357120","357127","357140","357170","357170","357170","357170"
Germany,"DEU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","10.8146244646401","11.2723467410464","11.390890566568","11.5580340449055","11.1157880049301","11.4417783894167","11.572856696892","11.5471033245652","11.535197983297",".."
Germany,"DEU","Terrestrial and marine protected areas (% of total territorial area)","ER.PTD.TOTL.ZS","..","..","..","..","..","..","..","..","38.46",".."
Germany,"DEU","Time required to start a business (days)","IC.REG.DURS","22","18","17.5","17.5","14.5","14.5","14.5","14.5","14.5","10.5"
Germany,"DEU","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","..","..","..","..","..","..","..","..","..",".."
Germany,"DEU","Urban population growth (annual %)","SP.URB.GROW","0.0765120220134956","0.139399919338657","0.0808778444682869","0.0142057707111806","0.113677273516088","0.290185263337938","-1.42320917049157","2.37025038420889","-1.13835005548443","0.80564047751935"
India,"IND","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","47.7122","44.589","41.759","38.929","36.099","33.269","30.439","28.0568","25.6746",".."
India,"IND","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","18.2882250924898","18.256271901608","17.7843323687593","17.7366364853549","18.2054294101026","18.5257088865401","18.2496544812433","18.3266140526165","17.391733738112",".."
India,"IND","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","..","..","..","..","..","..","52.627939142462","..","52.627939142462",".."
India,"IND","Births attended by skilled health staff (% of total)","SH.STA.BRTC.ZS","45.5","..","52.3","..","..","..","..","..","..",".."
India,"IND","Cash surplus/deficit (% of GDP)","GC.BAL.CASH.GD.ZS","-2.24290094931539","-0.470615169057777","-4.87021184766317","-5.41869943510534","-3.41365738993976","-3.04168737009338","-3.81993616044691","..","..",".."
India,"IND","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","1.29453565751184","1.36578685342994","1.49788636314534","1.61904865443002","1.58486994487788","1.66287348286691","..","..","..",".."
India,"IND","Contraceptive prevalence, any methods (% of women ages 15-49)","SP.DYN.CONU.ZS","56.3","..","54.8","..","..","..","..","..","..",".."
India,"IND","Domestic credit provided by financial sector (% of GDP)","FS.AST.DOMS.GD.ZS","60.8748915743258","60.8101198705221","67.6739075556876","70.1495850479713","71.9449816791827","76.1484337566245","77.1226161488589","77.6456026235023","75.7851095005618","76.7517722988453"
India,"IND","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","510.703014088073","543.356622439017","562.935282514852","601.550583452723","643.879754314113","698.430226492584","724.49074584411","765.003408670448","..",".."
India,"IND","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","468.555735960186","486.292374786076","501.564485225986","545.264224607111","562.700487901511","574.320362310253","595.100060012442","606.053815878544","..",".."
India,"IND","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","21.0694751968203","20.4308943357117","23.6012452616382","20.0496232410277","21.9702960326101","24.5412246777722","24.5163560056176","25.3239833317819","22.9101463341448",".."
India,"IND","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","159525527066","204057541700.6","227111755130.8","256312241495.3","291650543781.2","336845285775.1","395071134090.6","429742425138.5","463230464350.4",".."
India,"IND","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN","2.896","2.826","2.755","2.687","2.622","2.563","2.51","2.465","2.427",".."
India,"IND","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","20029119267.1396","25227740886.6819","43406277075.8109","35581372929.6642","27396885033.7838","36498654597.8589","23995685014.2142","28153031270.3203","33871408468.3755","44208019071.7656"
India,"IND","Forest area (sq. km)","AG.LND.FRST.K2","681252","685414","689576","693738","697900","699684","701468","703252","705036","706820"
India,"IND","GDP at market prices (current US$)","NY.GDP.MKTP.CD","949116769619.216","1238699170079.01","1224097069459.66","1365371474048.19","1708458876829.92","1815865716201.58","1824960308640.71","1863208343557.81","2042438591343.98","2073542978208.77"
India,"IND","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","9.26395889780733","8.60821248727608","3.89095706243354","8.47978662166557","10.2599629891102","6.63835345010762","5.61856277332065","6.6388127357182","7.24347174583309","7.57013036787396"
India,"IND","GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD","810","940","1020","1150","1260","1400","1500","1520","1560","1590"
India,"IND","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","3150","3470","3620","3900","4270","4590","4860","5200","5610","6020"
India,"IND","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","941326222666.107","1108958650641.12","1224360492369.78","1392778614160.02","1555614949710.89","1749362439131.06","1889508379484.42","1944152973533.38","2023047743426.92","2084447585197.26"
India,"IND","GNI, PPP (current international $)","NY.GNP.MKTP.PP.CD","3658434994959.19","4094011314594.8","4329183358571.01","4731872519030.95","5256411838190.71","5730998801229.71","6146216778342.18","6656537392735.94","7260400308966.18","7889976979107.76"
